2017-05-11 18:20:30.064255 EDT | [Averaged_PolyRL/PolyRL_DDPG_Swimmer_Gather/Final_Run_LP_2/] Populating workers...
2017-05-11 18:20:30.064871 EDT | [Averaged_PolyRL/PolyRL_DDPG_Swimmer_Gather/Final_Run_LP_2/] Populated
2017-05-11 18:20:34.829598 EDT | [Averaged_PolyRL/PolyRL_DDPG_Swimmer_Gather/Final_Run_LP_2/] epoch #0 | Training started
2017-05-11 18:20:34.831234 EDT | [Averaged_PolyRL/PolyRL_DDPG_Swimmer_Gather/Final_Run_LP_2/] epoch #0 | Populating workers...
2017-05-11 18:20:34.831576 EDT | [Averaged_PolyRL/PolyRL_DDPG_Swimmer_Gather/Final_Run_LP_2/] epoch #0 | Populated
2017-05-11 18:21:46.618998 EDT | [Averaged_PolyRL/PolyRL_DDPG_Swimmer_Gather/Final_Run_LP_2/] epoch #0 | Training finished
2017-05-11 18:21:46.620308 EDT | [Averaged_PolyRL/PolyRL_DDPG_Swimmer_Gather/Final_Run_LP_2/] epoch #1 | Training started
2017-05-11 18:21:46.627054 EDT | [Averaged_PolyRL/PolyRL_DDPG_Swimmer_Gather/Final_Run_LP_2/] epoch #1 | Populating workers...
2017-05-11 18:21:46.627751 EDT | [Averaged_PolyRL/PolyRL_DDPG_Swimmer_Gather/Final_Run_LP_2/] epoch #1 | Populated
2017-05-11 18:23:07.860234 EDT | [Averaged_PolyRL/PolyRL_DDPG_Swimmer_Gather/Final_Run_LP_2/] epoch #1 | Training finished
2017-05-11 18:23:07.861814 EDT | [Averaged_PolyRL/PolyRL_DDPG_Swimmer_Gather/Final_Run_LP_2/] epoch #2 | Training started
2017-05-11 18:23:07.868780 EDT | [Averaged_PolyRL/PolyRL_DDPG_Swimmer_Gather/Final_Run_LP_2/] epoch #2 | Populating workers...
2017-05-11 18:23:07.869161 EDT | [Averaged_PolyRL/PolyRL_DDPG_Swimmer_Gather/Final_Run_LP_2/] epoch #2 | Populated
2017-05-11 18:24:26.160860 EDT | [Averaged_PolyRL/PolyRL_DDPG_Swimmer_Gather/Final_Run_LP_2/] epoch #2 | Training finished
2017-05-11 18:24:26.162197 EDT | [Averaged_PolyRL/PolyRL_DDPG_Swimmer_Gather/Final_Run_LP_2/] epoch #3 | Training started
2017-05-11 18:24:26.170861 EDT | [Averaged_PolyRL/PolyRL_DDPG_Swimmer_Gather/Final_Run_LP_2/] epoch #3 | Populating workers...
2017-05-11 18:24:26.171537 EDT | [Averaged_PolyRL/PolyRL_DDPG_Swimmer_Gather/Final_Run_LP_2/] epoch #3 | Populated
2017-05-11 18:25:47.296482 EDT | [Averaged_PolyRL/PolyRL_DDPG_Swimmer_Gather/Final_Run_LP_2/] epoch #3 | Training finished
2017-05-11 18:25:47.297655 EDT | [Averaged_PolyRL/PolyRL_DDPG_Swimmer_Gather/Final_Run_LP_2/] epoch #4 | Training started
2017-05-11 18:25:47.304638 EDT | [Averaged_PolyRL/PolyRL_DDPG_Swimmer_Gather/Final_Run_LP_2/] epoch #4 | Populating workers...
2017-05-11 18:25:47.305249 EDT | [Averaged_PolyRL/PolyRL_DDPG_Swimmer_Gather/Final_Run_LP_2/] epoch #4 | Populated
2017-05-11 18:27:12.371724 EDT | [Averaged_PolyRL/PolyRL_DDPG_Swimmer_Gather/Final_Run_LP_2/] epoch #4 | Training finished
2017-05-11 18:27:12.372937 EDT | [Averaged_PolyRL/PolyRL_DDPG_Swimmer_Gather/Final_Run_LP_2/] epoch #5 | Training started
2017-05-11 18:27:12.379910 EDT | [Averaged_PolyRL/PolyRL_DDPG_Swimmer_Gather/Final_Run_LP_2/] epoch #5 | Populating workers...
2017-05-11 18:27:12.380555 EDT | [Averaged_PolyRL/PolyRL_DDPG_Swimmer_Gather/Final_Run_LP_2/] epoch #5 | Populated
2017-05-11 18:28:49.135862 EDT | [Averaged_PolyRL/PolyRL_DDPG_Swimmer_Gather/Final_Run_LP_2/] epoch #5 | Training finished
2017-05-11 18:28:49.136820 EDT | [Averaged_PolyRL/PolyRL_DDPG_Swimmer_Gather/Final_Run_LP_2/] epoch #6 | Training started
2017-05-11 18:28:49.142288 EDT | [Averaged_PolyRL/PolyRL_DDPG_Swimmer_Gather/Final_Run_LP_2/] epoch #6 | Populating workers...
2017-05-11 18:28:49.142683 EDT | [Averaged_PolyRL/PolyRL_DDPG_Swimmer_Gather/Final_Run_LP_2/] epoch #6 | Populated
2017-05-11 18:30:16.689052 EDT | [Averaged_PolyRL/PolyRL_DDPG_Swimmer_Gather/Final_Run_LP_2/] epoch #6 | Training finished
2017-05-11 18:30:16.690241 EDT | [Averaged_PolyRL/PolyRL_DDPG_Swimmer_Gather/Final_Run_LP_2/] epoch #7 | Training started
2017-05-11 18:30:16.697320 EDT | [Averaged_PolyRL/PolyRL_DDPG_Swimmer_Gather/Final_Run_LP_2/] epoch #7 | Populating workers...
2017-05-11 18:30:16.697978 EDT | [Averaged_PolyRL/PolyRL_DDPG_Swimmer_Gather/Final_Run_LP_2/] epoch #7 | Populated
2017-05-11 18:31:07.331063 EDT | [Averaged_PolyRL/PolyRL_DDPG_Swimmer_Gather/Final_Run_LP_2/] epoch #7 | Training finished
2017-05-11 18:31:07.332074 EDT | [Averaged_PolyRL/PolyRL_DDPG_Swimmer_Gather/Final_Run_LP_2/] epoch #8 | Training started
2017-05-11 18:31:07.340548 EDT | [Averaged_PolyRL/PolyRL_DDPG_Swimmer_Gather/Final_Run_LP_2/] epoch #8 | Populating workers...
2017-05-11 18:31:07.341396 EDT | [Averaged_PolyRL/PolyRL_DDPG_Swimmer_Gather/Final_Run_LP_2/] epoch #8 | Populated
2017-05-11 18:32:32.566802 EDT | [Averaged_PolyRL/PolyRL_DDPG_Swimmer_Gather/Final_Run_LP_2/] epoch #8 | Training finished
2017-05-11 18:32:32.572769 EDT | [Averaged_PolyRL/PolyRL_DDPG_Swimmer_Gather/Final_Run_LP_2/] epoch #9 | Training started
2017-05-11 18:32:32.600958 EDT | [Averaged_PolyRL/PolyRL_DDPG_Swimmer_Gather/Final_Run_LP_2/] epoch #9 | Populating workers...
2017-05-11 18:32:32.603175 EDT | [Averaged_PolyRL/PolyRL_DDPG_Swimmer_Gather/Final_Run_LP_2/] epoch #9 | Populated
2017-05-11 18:33:52.542836 EDT | [Averaged_PolyRL/PolyRL_DDPG_Swimmer_Gather/Final_Run_LP_2/] epoch #9 | Training finished
2017-05-11 18:33:52.888738 EDT | [Averaged_PolyRL/PolyRL_DDPG_Swimmer_Gather/Final_Run_LP_2/] epoch #10 | Training started
2017-05-11 18:33:52.895437 EDT | [Averaged_PolyRL/PolyRL_DDPG_Swimmer_Gather/Final_Run_LP_2/] epoch #10 | Populating workers...
2017-05-11 18:33:52.895830 EDT | [Averaged_PolyRL/PolyRL_DDPG_Swimmer_Gather/Final_Run_LP_2/] epoch #10 | Populated
2017-05-11 18:36:49.296456 EDT | [Averaged_PolyRL/PolyRL_DDPG_Swimmer_Gather/Final_Run_LP_2/] epoch #10 | Training finished
2017-05-11 18:36:49.297627 EDT | [Averaged_PolyRL/PolyRL_DDPG_Swimmer_Gather/Final_Run_LP_2/] epoch #10 | Collecting samples for evaluation
2017-05-11 18:37:53.299098 EDT | ------------------------------  ------------
2017-05-11 18:44:38.934737 EDT | Gather_AverageReturn             0
2017-05-11 18:44:38.935090 EDT | Gather_StdReturn                 0
2017-05-11 18:44:38.935454 EDT | Gather_MedianReturn              0
2017-05-11 18:44:38.935816 EDT | Gather_MinReturn                 0
2017-05-11 18:44:38.936170 EDT | Gather_MaxReturn                 0
2017-05-11 18:44:38.936520 EDT | wrapped_AverageReturn           -5.9233
2017-05-11 18:44:38.936869 EDT | wrapped_AverageForwardProgress  -0.0467062
2017-05-11 18:44:38.937220 EDT | wrapped_MaxForwardProgress       0.467054
2017-05-11 18:44:38.937568 EDT | wrapped_MinForwardProgress      -0.396368
2017-05-11 18:44:38.937919 EDT | wrapped_StdForwardProgress       0.236882
2017-05-11 18:44:38.938269 EDT | ------------------------------  ------------
2017-05-11 18:44:38.938886 EDT | [Averaged_PolyRL/PolyRL_DDPG_Swimmer_Gather/Final_Run_LP_2/] epoch #13 | Training started
2017-05-11 18:44:38.953756 EDT | [Averaged_PolyRL/PolyRL_DDPG_Swimmer_Gather/Final_Run_LP_2/] epoch #13 | Populating workers...
2017-05-11 18:44:38.954253 EDT | [Averaged_PolyRL/PolyRL_DDPG_Swimmer_Gather/Final_Run_LP_2/] epoch #13 | Populated
2017-05-11 18:47:08.814241 EDT | [Averaged_PolyRL/PolyRL_DDPG_Swimmer_Gather/Final_Run_LP_2/] epoch #13 | Training finished
2017-05-11 18:47:08.815430 EDT | [Averaged_PolyRL/PolyRL_DDPG_Swimmer_Gather/Final_Run_LP_2/] epoch #13 | Collecting samples for evaluation
2017-05-11 18:48:14.128380 EDT | ------------------------------  ------------
2017-05-11 18:48:14.129115 EDT | Epoch                           13
2017-05-11 18:48:14.129608 EDT | AverageReturn                    0
2017-05-11 18:48:14.130101 EDT | StdReturn                        0
2017-05-11 18:48:14.130592 EDT | MaxReturn                        0
2017-05-11 18:48:14.131081 EDT | MinReturn                        0
2017-05-11 18:48:14.131583 EDT | AverageEsReturn                  0
2017-05-11 18:48:14.132066 EDT | StdEsReturn                      0
2017-05-11 18:48:14.132550 EDT | MaxEsReturn                      0
2017-05-11 18:48:14.133035 EDT | MinEsReturn                      0
2017-05-11 18:48:14.133521 EDT | AverageDiscountedReturn          0
2017-05-11 18:48:14.134001 EDT | AverageQLoss                     1.58808e-07
2017-05-11 18:48:14.134479 EDT | AveragePolicySurr               -0.00146404
2017-05-11 18:48:14.134961 EDT | AverageQ                         0.000745388
2017-05-11 18:48:14.135454 EDT | AverageAbsQ                      0.0017532
2017-05-11 18:48:14.135937 EDT | AverageY                         0.000745273
2017-05-11 18:48:14.136421 EDT | AverageAbsY                      0.00177289
2017-05-11 18:48:14.136902 EDT | AverageAbsQYDiff                 0.000209837
2017-05-11 18:48:14.137385 EDT | AverageAction                    0.999889
2017-05-11 18:48:14.137870 EDT | PolicyRegParamNorm              17.5769
2017-05-11 18:48:14.138351 EDT | QFunRegParamNorm                15.1244
2017-05-11 18:48:14.138834 EDT | Gather_AverageReturn             0
2017-05-11 18:48:14.139313 EDT | Gather_StdReturn                 0
2017-05-11 18:48:14.139808 EDT | Gather_MedianReturn              0
2017-05-11 18:48:14.140292 EDT | Gather_MinReturn                 0
2017-05-11 18:48:14.140774 EDT | Gather_MaxReturn                 0
2017-05-11 18:48:14.141267 EDT | wrapped_AverageReturn           -4.30193
2017-05-11 18:48:14.141751 EDT | wrapped_AverageForwardProgress   0.0348722
2017-05-11 18:48:14.142231 EDT | wrapped_MaxForwardProgress       0.292453
2017-05-11 18:48:14.142711 EDT | wrapped_MinForwardProgress      -0.365795
2017-05-11 18:48:14.143190 EDT | wrapped_StdForwardProgress       0.181826
2017-05-11 18:48:14.143686 EDT | ------------------------------  ------------
2017-05-11 18:48:14.144448 EDT | [Averaged_PolyRL/PolyRL_DDPG_Swimmer_Gather/Final_Run_LP_2/] epoch #14 | Training started
2017-05-11 18:48:14.151552 EDT | [Averaged_PolyRL/PolyRL_DDPG_Swimmer_Gather/Final_Run_LP_2/] epoch #14 | Populating workers...
2017-05-11 18:48:14.152246 EDT | [Averaged_PolyRL/PolyRL_DDPG_Swimmer_Gather/Final_Run_LP_2/] epoch #14 | Populated
2017-05-11 18:50:38.877609 EDT | [Averaged_PolyRL/PolyRL_DDPG_Swimmer_Gather/Final_Run_LP_2/] epoch #14 | Training finished
2017-05-11 18:50:38.878941 EDT | [Averaged_PolyRL/PolyRL_DDPG_Swimmer_Gather/Final_Run_LP_2/] epoch #14 | Collecting samples for evaluation
2017-05-11 18:52:24.139075 EDT | ------------------------------  ------------
2017-05-11 18:52:24.140114 EDT | Epoch                           14
2017-05-11 18:52:24.140478 EDT | AverageReturn                    0
2017-05-11 18:52:24.140819 EDT | StdReturn                        0
2017-05-11 18:52:24.141161 EDT | MaxReturn                        0
2017-05-11 18:52:24.141501 EDT | MinReturn                        0
2017-05-11 18:52:24.141838 EDT | AverageEsReturn                  0
2017-05-11 18:52:24.142177 EDT | StdEsReturn                      0
2017-05-11 18:52:24.142516 EDT | MaxEsReturn                      0
2017-05-11 18:52:24.142855 EDT | MinEsReturn                      0
2017-05-11 18:52:24.143195 EDT | AverageDiscountedReturn          0
2017-05-11 18:52:24.143564 EDT | AverageQLoss                     1.85883e-07
2017-05-11 18:52:24.143902 EDT | AveragePolicySurr               -0.00154256
2017-05-11 18:52:24.144238 EDT | AverageQ                         0.00111526
2017-05-11 18:52:24.144578 EDT | AverageAbsQ                      0.00199831
2017-05-11 18:52:24.144915 EDT | AverageY                         0.00111554
2017-05-11 18:52:24.145255 EDT | AverageAbsY                      0.00201666
2017-05-11 18:52:24.145603 EDT | AverageAbsQYDiff                 0.000223666
2017-05-11 18:52:24.145943 EDT | AverageAction                    0.999856
2017-05-11 18:52:24.146283 EDT | PolicyRegParamNorm              17.6197
2017-05-11 18:52:24.146620 EDT | QFunRegParamNorm                15.1738
2017-05-11 18:52:24.146957 EDT | Gather_AverageReturn             0
2017-05-11 18:52:24.147296 EDT | Gather_StdReturn                 0
2017-05-11 18:52:24.147689 EDT | Gather_MedianReturn              0
2017-05-11 18:52:24.148029 EDT | Gather_MinReturn                 0
2017-05-11 18:52:24.148370 EDT | Gather_MaxReturn                 0
2017-05-11 18:52:24.148708 EDT | wrapped_AverageReturn           -3.9688
2017-05-11 18:52:24.149046 EDT | wrapped_AverageForwardProgress   0.0521101
2017-05-11 18:52:24.149384 EDT | wrapped_MaxForwardProgress       0.394843
2017-05-11 18:52:24.149725 EDT | wrapped_MinForwardProgress      -0.291287
2017-05-11 18:52:24.150064 EDT | wrapped_StdForwardProgress       0.222056
2017-05-11 18:52:24.150402 EDT | ------------------------------  ------------
2017-05-11 18:52:24.151012 EDT | [Averaged_PolyRL/PolyRL_DDPG_Swimmer_Gather/Final_Run_LP_2/] epoch #15 | Training started
2017-05-11 18:52:24.166783 EDT | [Averaged_PolyRL/PolyRL_DDPG_Swimmer_Gather/Final_Run_LP_2/] epoch #15 | Populating workers...
2017-05-11 18:52:24.167305 EDT | [Averaged_PolyRL/PolyRL_DDPG_Swimmer_Gather/Final_Run_LP_2/] epoch #15 | Populated
2017-05-11 18:55:56.142834 EDT | [Averaged_PolyRL/PolyRL_DDPG_Swimmer_Gather/Final_Run_LP_2/] epoch #15 | Training finished
2017-05-11 18:55:56.143899 EDT | [Averaged_PolyRL/PolyRL_DDPG_Swimmer_Gather/Final_Run_LP_2/] epoch #15 | Collecting samples for evaluation
2017-05-11 18:56:38.956303 EDT | ------------------------------  ------------
2017-05-11 18:56:39.221876 EDT | Epoch                           15
2017-05-11 18:56:39.222188 EDT | AverageReturn                    0
2017-05-11 18:56:39.222421 EDT | StdReturn                        0
2017-05-11 18:56:39.222654 EDT | MaxReturn                        0
2017-05-11 18:56:39.222883 EDT | MinReturn                        0
2017-05-11 18:56:39.223112 EDT | AverageEsReturn                  0
2017-05-11 18:56:39.223362 EDT | StdEsReturn                      0
2017-05-11 18:56:39.223594 EDT | MaxEsReturn                      0
2017-05-11 18:56:39.223818 EDT | MinEsReturn                      0
2017-05-11 18:56:39.224042 EDT | AverageDiscountedReturn          0
2017-05-11 18:56:39.224269 EDT | AverageQLoss                     1.88602e-07
2017-05-11 18:56:39.224498 EDT | AveragePolicySurr               -0.00165082
2017-05-11 18:56:39.224726 EDT | AverageQ                         0.00140257
2017-05-11 18:56:39.224956 EDT | AverageAbsQ                      0.00219096
2017-05-11 18:56:39.225183 EDT | AverageY                         0.00140275
2017-05-11 18:56:39.225408 EDT | AverageAbsY                      0.00220876
2017-05-11 18:56:39.225632 EDT | AverageAbsQYDiff                 0.000214692
2017-05-11 18:56:39.225859 EDT | AverageAction                    0.525681
2017-05-11 18:56:39.226084 EDT | PolicyRegParamNorm              17.5507
2017-05-11 18:56:39.226310 EDT | QFunRegParamNorm                15.2114
2017-05-11 18:56:39.226534 EDT | Gather_AverageReturn             0
2017-05-11 18:56:39.226758 EDT | Gather_StdReturn                 0
2017-05-11 18:56:39.226984 EDT | Gather_MedianReturn              0
2017-05-11 18:56:39.227206 EDT | Gather_MinReturn                 0
2017-05-11 18:56:39.227457 EDT | Gather_MaxReturn                 0
2017-05-11 18:56:39.227679 EDT | wrapped_AverageReturn            0.63017
2017-05-11 18:56:39.227906 EDT | wrapped_AverageForwardProgress   0.161974
2017-05-11 18:56:39.228130 EDT | wrapped_MaxForwardProgress       0.716766
2017-05-11 18:56:39.228353 EDT | wrapped_MinForwardProgress      -0.169918
2017-05-11 18:56:39.228577 EDT | wrapped_StdForwardProgress       0.216502
2017-05-11 18:56:39.228801 EDT | ------------------------------  ------------
2017-05-11 18:56:39.229195 EDT | [Averaged_PolyRL/PolyRL_DDPG_Swimmer_Gather/Final_Run_LP_2/] epoch #16 | Training started
2017-05-11 18:56:39.234899 EDT | [Averaged_PolyRL/PolyRL_DDPG_Swimmer_Gather/Final_Run_LP_2/] epoch #16 | Populating workers...
2017-05-11 18:56:39.235281 EDT | [Averaged_PolyRL/PolyRL_DDPG_Swimmer_Gather/Final_Run_LP_2/] epoch #16 | Populated
2017-05-11 18:59:43.623358 EDT | [Averaged_PolyRL/PolyRL_DDPG_Swimmer_Gather/Final_Run_LP_2/] epoch #16 | Training finished
2017-05-11 18:59:43.624438 EDT | [Averaged_PolyRL/PolyRL_DDPG_Swimmer_Gather/Final_Run_LP_2/] epoch #16 | Collecting samples for evaluation
2017-05-11 19:00:50.524762 EDT | ------------------------------  ------------
2017-05-11 19:00:50.525843 EDT | Epoch                           16
2017-05-11 19:00:50.526351 EDT | AverageReturn                    0
2017-05-11 19:00:50.526846 EDT | StdReturn                        0
2017-05-11 19:00:50.527367 EDT | MaxReturn                        0
2017-05-11 19:00:50.527840 EDT | MinReturn                        0
2017-05-11 19:00:50.528282 EDT | AverageEsReturn                  0
2017-05-11 19:00:50.528713 EDT | StdEsReturn                      0
2017-05-11 19:00:50.529148 EDT | MaxEsReturn                      0
2017-05-11 19:00:50.529580 EDT | MinEsReturn                      0
2017-05-11 19:00:50.530009 EDT | AverageDiscountedReturn          0
2017-05-11 19:00:50.530441 EDT | AverageQLoss                     1.93806e-07
2017-05-11 19:00:50.530881 EDT | AveragePolicySurr               -0.0016475
2017-05-11 19:00:50.531467 EDT | AverageQ                         0.00149342
2017-05-11 19:00:50.532043 EDT | AverageAbsQ                      0.00219635
2017-05-11 19:00:50.532610 EDT | AverageY                         0.0014929
2017-05-11 19:00:50.533166 EDT | AverageAbsY                      0.0022126
2017-05-11 19:00:50.533737 EDT | AverageAbsQYDiff                 0.000216395
2017-05-11 19:00:50.534304 EDT | AverageAction                    0.999977
2017-05-11 19:00:50.534863 EDT | PolicyRegParamNorm              17.6043
2017-05-11 19:00:50.535431 EDT | QFunRegParamNorm                15.2791
2017-05-11 19:00:50.535993 EDT | Gather_AverageReturn             0
2017-05-11 19:00:50.536548 EDT | Gather_StdReturn                 0
2017-05-11 19:00:50.537107 EDT | Gather_MedianReturn              0
2017-05-11 19:00:50.537660 EDT | Gather_MinReturn                 0
2017-05-11 19:00:50.538213 EDT | Gather_MaxReturn                 0
2017-05-11 19:00:50.538768 EDT | wrapped_AverageReturn           -4.88079
2017-05-11 19:00:50.539326 EDT | wrapped_AverageForwardProgress   0.0061392
2017-05-11 19:00:50.539889 EDT | wrapped_MaxForwardProgress       0.409657
2017-05-11 19:00:50.540443 EDT | wrapped_MinForwardProgress      -0.369056
2017-05-11 19:00:50.541034 EDT | wrapped_StdForwardProgress       0.220974
2017-05-11 19:00:50.541588 EDT | ------------------------------  ------------
2017-05-11 19:00:50.542379 EDT | [Averaged_PolyRL/PolyRL_DDPG_Swimmer_Gather/Final_Run_LP_2/] epoch #17 | Training started
2017-05-11 19:00:50.549477 EDT | [Averaged_PolyRL/PolyRL_DDPG_Swimmer_Gather/Final_Run_LP_2/] epoch #17 | Populating workers...
2017-05-11 19:00:50.550309 EDT | [Averaged_PolyRL/PolyRL_DDPG_Swimmer_Gather/Final_Run_LP_2/] epoch #17 | Populated
2017-05-11 19:03:20.779000 EDT | [Averaged_PolyRL/PolyRL_DDPG_Swimmer_Gather/Final_Run_LP_2/] epoch #17 | Training finished
2017-05-11 19:03:20.781187 EDT | [Averaged_PolyRL/PolyRL_DDPG_Swimmer_Gather/Final_Run_LP_2/] epoch #17 | Collecting samples for evaluation
2017-05-11 19:05:16.424768 EDT | ------------------------------  ------------
2017-05-11 19:05:16.425862 EDT | Epoch                           17
2017-05-11 19:05:16.426343 EDT | AverageReturn                    0
2017-05-11 19:05:16.426812 EDT | StdReturn                        0
2017-05-11 19:05:16.427276 EDT | MaxReturn                        0
2017-05-11 19:05:16.427760 EDT | MinReturn                        0
2017-05-11 19:05:16.428222 EDT | AverageEsReturn                  0
2017-05-11 19:05:16.428681 EDT | StdEsReturn                      0
2017-05-11 19:05:16.429142 EDT | MaxEsReturn                      0
2017-05-11 19:05:16.429604 EDT | MinEsReturn                      0
2017-05-11 19:05:16.430064 EDT | AverageDiscountedReturn          0
2017-05-11 19:05:16.430522 EDT | AverageQLoss                     1.94959e-07
2017-05-11 19:05:16.430983 EDT | AveragePolicySurr               -0.00135985
2017-05-11 19:05:16.431459 EDT | AverageQ                         0.00136912
2017-05-11 19:05:16.431920 EDT | AverageAbsQ                      0.00202726
2017-05-11 19:05:16.432378 EDT | AverageY                         0.0013692
2017-05-11 19:05:16.432835 EDT | AverageAbsY                      0.00204592
2017-05-11 19:05:16.433293 EDT | AverageAbsQYDiff                 0.000211437
2017-05-11 19:05:16.433752 EDT | AverageAction                    0.999981
2017-05-11 19:05:16.434211 EDT | PolicyRegParamNorm              17.815
2017-05-11 19:05:16.434670 EDT | QFunRegParamNorm                15.3259
2017-05-11 19:05:16.435130 EDT | Gather_AverageReturn             0
2017-05-11 19:05:16.435602 EDT | Gather_StdReturn                 0
2017-05-11 19:05:16.436063 EDT | Gather_MedianReturn              0
2017-05-11 19:05:16.436523 EDT | Gather_MinReturn                 0
2017-05-11 19:05:16.436986 EDT | Gather_MaxReturn                 0
2017-05-11 19:05:16.437447 EDT | wrapped_AverageReturn           -4.99901
2017-05-11 19:05:16.437907 EDT | wrapped_AverageForwardProgress   0.000616231
2017-05-11 19:05:16.438369 EDT | wrapped_MaxForwardProgress       0.45669
2017-05-11 19:05:16.438827 EDT | wrapped_MinForwardProgress      -0.469185
2017-05-11 19:05:16.439289 EDT | wrapped_StdForwardProgress       0.259864
2017-05-11 19:05:16.439760 EDT | ------------------------------  ------------
2017-05-11 19:05:16.440453 EDT | [Averaged_PolyRL/PolyRL_DDPG_Swimmer_Gather/Final_Run_LP_2/] epoch #18 | Training started
2017-05-11 19:05:16.443362 EDT | [Averaged_PolyRL/PolyRL_DDPG_Swimmer_Gather/Final_Run_LP_2/] epoch #18 | Populating workers...
2017-05-11 19:05:16.443880 EDT | [Averaged_PolyRL/PolyRL_DDPG_Swimmer_Gather/Final_Run_LP_2/] epoch #18 | Populated
2017-05-11 19:09:11.842838 EDT | [Averaged_PolyRL/PolyRL_DDPG_Swimmer_Gather/Final_Run_LP_2/] epoch #18 | Training finished
2017-05-11 19:09:11.848454 EDT | [Averaged_PolyRL/PolyRL_DDPG_Swimmer_Gather/Final_Run_LP_2/] epoch #18 | Collecting samples for evaluation
2017-05-11 19:11:05.127510 EDT | ------------------------------  ------------
2017-05-11 19:11:05.128506 EDT | Epoch                           18
2017-05-11 19:11:05.128748 EDT | AverageReturn                    0
2017-05-11 19:11:05.128980 EDT | StdReturn                        0
2017-05-11 19:11:05.129215 EDT | MaxReturn                        0
2017-05-11 19:11:05.129602 EDT | MinReturn                        0
2017-05-11 19:11:05.129985 EDT | AverageEsReturn                  0
2017-05-11 19:11:05.130215 EDT | StdEsReturn                      0
2017-05-11 19:11:05.130441 EDT | MaxEsReturn                      0
2017-05-11 19:11:05.130666 EDT | MinEsReturn                      0
2017-05-11 19:11:05.130890 EDT | AverageDiscountedReturn          0
2017-05-11 19:11:05.131114 EDT | AverageQLoss                     1.88179e-07
2017-05-11 19:11:05.131489 EDT | AveragePolicySurr               -0.00122912
2017-05-11 19:11:05.131919 EDT | AverageQ                         0.00127091
2017-05-11 19:11:05.132278 EDT | AverageAbsQ                      0.00187663
2017-05-11 19:11:05.132510 EDT | AverageY                         0.00127092
2017-05-11 19:11:05.132740 EDT | AverageAbsY                      0.00189464
2017-05-11 19:11:05.132971 EDT | AverageAbsQYDiff                 0.0002029
2017-05-11 19:11:05.133199 EDT | AverageAction                    0.998216
2017-05-11 19:11:05.133434 EDT | PolicyRegParamNorm              17.8167
2017-05-11 19:11:05.133805 EDT | QFunRegParamNorm                15.381
2017-05-11 19:11:05.134200 EDT | Gather_AverageReturn             0
2017-05-11 19:11:05.134584 EDT | Gather_StdReturn                 0
2017-05-11 19:11:05.134991 EDT | Gather_MedianReturn              0
2017-05-11 19:11:05.135368 EDT | Gather_MinReturn                 0
2017-05-11 19:11:05.135738 EDT | Gather_MaxReturn                 0
2017-05-11 19:11:05.136098 EDT | wrapped_AverageReturn           -3.28848
2017-05-11 19:11:05.136456 EDT | wrapped_AverageForwardProgress   0.085432
2017-05-11 19:11:05.136788 EDT | wrapped_MaxForwardProgress       0.37112
2017-05-11 19:11:05.137150 EDT | wrapped_MinForwardProgress      -0.382594
2017-05-11 19:11:05.137551 EDT | wrapped_StdForwardProgress       0.238361
2017-05-11 19:11:05.137950 EDT | ------------------------------  ------------
2017-05-11 19:11:05.138735 EDT | [Averaged_PolyRL/PolyRL_DDPG_Swimmer_Gather/Final_Run_LP_2/] epoch #19 | Training started
2017-05-11 19:11:05.145428 EDT | [Averaged_PolyRL/PolyRL_DDPG_Swimmer_Gather/Final_Run_LP_2/] epoch #19 | Populating workers...
2017-05-11 19:11:05.145986 EDT | [Averaged_PolyRL/PolyRL_DDPG_Swimmer_Gather/Final_Run_LP_2/] epoch #19 | Populated
2017-05-11 19:14:32.297338 EDT | [Averaged_PolyRL/PolyRL_DDPG_Swimmer_Gather/Final_Run_LP_2/] epoch #19 | Training finished
2017-05-11 19:14:32.298545 EDT | [Averaged_PolyRL/PolyRL_DDPG_Swimmer_Gather/Final_Run_LP_2/] epoch #19 | Collecting samples for evaluation
2017-05-11 19:16:45.672175 EDT | ------------------------------  ------------
2017-05-11 19:16:45.673192 EDT | Epoch                           19
2017-05-11 19:16:45.673625 EDT | AverageReturn                    0
2017-05-11 19:16:45.674048 EDT | StdReturn                        0
2017-05-11 19:16:45.674469 EDT | MaxReturn                        0
2017-05-11 19:16:45.674888 EDT | MinReturn                        0
2017-05-11 19:16:45.675303 EDT | AverageEsReturn                  0
2017-05-11 19:16:45.675733 EDT | StdEsReturn                      0
2017-05-11 19:16:45.676152 EDT | MaxEsReturn                      0
2017-05-11 19:16:45.676585 EDT | MinEsReturn                      0
2017-05-11 19:16:45.677005 EDT | AverageDiscountedReturn          0
2017-05-11 19:16:45.677421 EDT | AverageQLoss                     1.49092e-07
2017-05-11 19:16:45.677842 EDT | AveragePolicySurr               -0.00103536
2017-05-11 19:16:45.678262 EDT | AverageQ                         0.00109077
2017-05-11 19:16:45.678681 EDT | AverageAbsQ                      0.0016455
2017-05-11 19:16:45.679101 EDT | AverageY                         0.00109049
2017-05-11 19:16:45.679530 EDT | AverageAbsY                      0.00166021
2017-05-11 19:16:45.679949 EDT | AverageAbsQYDiff                 0.000178976
2017-05-11 19:16:45.680368 EDT | AverageAction                    0.999556
2017-05-11 19:16:45.680785 EDT | PolicyRegParamNorm              17.8129
2017-05-11 19:16:45.681235 EDT | QFunRegParamNorm                15.4429
